Benchmark,Mode,Param: keyDistribution,Threads,Samples,Score,"Score Error (99,9%)",Unit,Param: keyRange,Param: mapType,Param: operationMix,Param: prefillFactor,Param: seed
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"47781,126480","394,502598",ops/ms,100,NON_BLOCKING_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"47050,358687","692,690068",ops/ms,100,NON_BLOCKING_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"45808,879242","656,767115",ops/ms,100,NON_BLOCKING_HASH_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"26773,522708","503,363771",ops/ms,100,SHARDED_TREE_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"23950,432879","378,769880",ops/ms,100,SHARDED_TREE_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"21098,393356","339,305706",ops/ms,100,SHARDED_TREE_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"18707,146311","545,898998",ops/ms,100,SHARDED_TREE_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"18603,500219","199,615059",ops/ms,100,SHARDED_TREE_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"18535,477185","265,479415",ops/ms,100,SHARDED_TREE_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"33560,573392","774,230671",ops/ms,100,LOCK_FREE_CHROMATIC_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"21326,454020","284,190995",ops/ms,100,LOCK_FREE_CHROMATIC_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"13685,881269","463,097274",ops/ms,100,LOCK_FREE_CHROMATIC_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8320,366689","351,390313",ops/ms,100,LOCK_FREE_CHROMATIC_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"7188,178317","310,742703",ops/ms,100,LOCK_FREE_CHROMATIC_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"6811,882029","273,339235",ops/ms,100,LOCK_FREE_CHROMATIC_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"64489,311646","1256,200385",ops/ms,10000,SYNCHRONIZED_HASH_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"56452,409300","1963,366906",ops/ms,10000,SYNCHRONIZED_HASH_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"53920,443597","963,441965",ops/ms,10000,SYNCHRONIZED_HASH_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"43270,486433","649,304564",ops/ms,10000,SYNCHRONIZED_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"43819,056649","511,230516",ops/ms,10000,SYNCHRONIZED_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"44162,392080","981,760213",ops/ms,10000,SYNCHRONIZED_HASH_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"11058,394311","272,795603",ops/ms,10000,SYNCHRONIZED_TREE_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8909,463998","256,749717",ops/ms,10000,SYNCHRONIZED_TREE_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8278,710238","169,094239",ops/ms,10000,SYNCHRONIZED_TREE_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8324,830306","274,275812",ops/ms,10000,SYNCHRONIZED_TREE_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8433,122372","154,733653",ops/ms,10000,SYNCHRONIZED_TREE_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8367,992741","180,619593",ops/ms,10000,SYNCHRONIZED_TREE_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"55832,359438","878,445474",ops/ms,10000,RW_SYNCHRONIZED_HASH_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"47694,980848","1662,227892",ops/ms,10000,RW_SYNCHRONIZED_HASH_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"45686,472721","1346,132087",ops/ms,10000,RW_SYNCHRONIZED_HASH_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"36606,372583","1246,592461",ops/ms,10000,RW_SYNCHRONIZED_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"40544,805926","677,847145",ops/ms,10000,RW_SYNCHRONIZED_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"40984,833107","1485,002124",ops/ms,10000,RW_SYNCHRONIZED_HASH_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"11243,690587","165,124109",ops/ms,10000,RW_SYNCHRONIZED_TREE_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"9023,571178","66,540364",ops/ms,10000,RW_SYNCHRONIZED_TREE_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"7881,297589","586,189981",ops/ms,10000,RW_SYNCHRONIZED_TREE_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8248,637384","202,694988",ops/ms,10000,RW_SYNCHRONIZED_TREE_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8261,299093","49,460968",ops/ms,10000,RW_SYNCHRONIZED_TREE_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8150,300759","194,265688",ops/ms,10000,RW_SYNCHRONIZED_TREE_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"96640,055588","2100,888003",ops/ms,10000,CONCURRENT_HASH_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"79235,326130","797,433555",ops/ms,10000,CONCURRENT_HASH_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"67792,492936","1972,411811",ops/ms,10000,CONCURRENT_HASH_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"45519,934750","404,229047",ops/ms,10000,CONCURRENT_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"42640,347251","529,822851",ops/ms,10000,CONCURRENT_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"42077,371080","783,566174",ops/ms,10000,CONCURRENT_HASH_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"54922,848942","500,218206",ops/ms,10000,NON_BLOCKING_HASH_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"67929,121210","5817,420096",ops/ms,10000,NON_BLOCKING_HASH_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"58768,600095","938,170309",ops/ms,10000,NON_BLOCKING_HASH_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"42199,593518","839,189723",ops/ms,10000,NON_BLOCKING_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"39079,028115","499,243202",ops/ms,10000,NON_BLOCKING_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"38671,204665","805,743479",ops/ms,10000,NON_BLOCKING_HASH_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"11063,451863","196,073162",ops/ms,10000,SHARDED_TREE_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8207,116863","195,349800",ops/ms,10000,SHARDED_TREE_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8210,274348","177,382004",ops/ms,10000,SHARDED_TREE_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8206,710974","345,755260",ops/ms,10000,SHARDED_TREE_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8224,539601","86,123292",ops/ms,10000,SHARDED_TREE_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"8049,427536","227,859437",ops/ms,10000,SHARDED_TREE_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"10735,306026","90,652926",ops/ms,10000,LOCK_FREE_CHROMATIC_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"7052,881702","152,854895",ops/ms,10000,LOCK_FREE_CHROMATIC_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"5330,969649","69,972373",ops/ms,10000,LOCK_FREE_CHROMATIC_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"4511,391736","85,548737",ops/ms,10000,LOCK_FREE_CHROMATIC_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"4034,839569","67,385235",ops/ms,10000,LOCK_FREE_CHROMATIC_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"3817,370070","113,884720",ops/ms,10000,LOCK_FREE_CHROMATIC_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"22743,142286","5683,132439",ops/ms,1000000,SYNCHRONIZED_HASH_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"20801,509123","2328,993096",ops/ms,1000000,SYNCHRONIZED_HASH_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"18410,679660","1786,785485",ops/ms,1000000,SYNCHRONIZED_HASH_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"17554,642280","233,065358",ops/ms,1000000,SYNCHRONIZED_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"17039,887014","727,744054",ops/ms,1000000,SYNCHRONIZED_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"17278,201432","520,592167",ops/ms,1000000,SYNCHRONIZED_HASH_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"2533,740106","786,054007",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"2417,311630","667,480679",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"2068,119903","203,700967",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"2082,212673","325,172986",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"1924,746264","290,620080",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"1901,145077","265,402001",ops/ms,1000000,SYNCHRONIZED_TREE_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"17810,300213","4094,734183",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"15655,910308","1364,915520",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"15095,048701","1385,319560",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"15480,670499","451,329928",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"15974,280860","352,028017",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"15921,918374","319,054175",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"2709,674542","860,727526",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"2503,712795","803,666042",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"2077,060724","373,132556",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"2056,687211","325,030321",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"1922,169281","285,613770",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"1864,989385","251,906845",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"31793,713297","5111,012883",ops/ms,1000000,CONCURRENT_HASH_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"28081,512816","2551,125722",ops/ms,1000000,CONCURRENT_HASH_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"22859,990723","2445,819285",ops/ms,1000000,CONCURRENT_HASH_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"18816,662896","669,864958",ops/ms,1000000,CONCURRENT_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"17446,493318","386,006643",ops/ms,1000000,CONCURRENT_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"16874,224820","1149,844550",ops/ms,1000000,CONCURRENT_HASH_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"18328,140270","283,321425",ops/ms,1000000,NON_BLOCKING_HASH_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"17474,262654","333,572137",ops/ms,1000000,NON_BLOCKING_HASH_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,1,15,"10957,765803","1031,262084",ops/ms,1000000,NON_BLOCKING_HASH_MAP,70:20,0.5,42
