"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: keyDistribution","Param: keyRange","Param: mapType","Param: operationMix","Param: prefillFactor","Param: seed"
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"23533,276697","1772,734930","ops/ms",HOTSPOT,100,SYNCHRONIZED_HASH_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"20329,828602","1277,402086","ops/ms",HOTSPOT,100,SYNCHRONIZED_HASH_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"17564,395812","1377,762564","ops/ms",HOTSPOT,100,SYNCHRONIZED_HASH_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"16447,102063","930,756683","ops/ms",HOTSPOT,100,SYNCHRONIZED_HASH_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"15912,768598","1595,682006","ops/ms",HOTSPOT,100,SYNCHRONIZED_HASH_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"16764,444088","951,965250","ops/ms",HOTSPOT,100,SYNCHRONIZED_HASH_MAP,0:50,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"19530,719779","1216,616529","ops/ms",HOTSPOT,100,SYNCHRONIZED_TREE_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"16798,737895","649,424389","ops/ms",HOTSPOT,100,SYNCHRONIZED_TREE_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"14571,849965","903,934143","ops/ms",HOTSPOT,100,SYNCHRONIZED_TREE_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"12570,305997","829,657145","ops/ms",HOTSPOT,100,SYNCHRONIZED_TREE_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"13771,277115","671,122162","ops/ms",HOTSPOT,100,SYNCHRONIZED_TREE_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"13265,423300","882,114135","ops/ms",HOTSPOT,100,SYNCHRONIZED_TREE_MAP,0:50,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"8672,484453","1405,528345","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_HASH_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"21814,440307","406,266238","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_HASH_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"18609,661998","274,484695","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_HASH_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"16715,461808","334,926053","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_HASH_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"18175,428329","284,146345","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_HASH_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"34560,246898","776,913088","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_HASH_MAP,0:50,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"8269,099885","798,862257","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_TREE_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"15472,715555","343,263067","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_TREE_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"12107,399261","179,974998","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_TREE_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"10274,587724","148,233559","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_TREE_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"10948,885268","149,304598","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_TREE_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"20868,997430","434,820223","ops/ms",HOTSPOT,100,RW_SYNCHRONIZED_TREE_MAP,0:50,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"858385,658414","123411,683429","ops/ms",HOTSPOT,100,CONCURRENT_HASH_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"91520,728498","1174,159791","ops/ms",HOTSPOT,100,CONCURRENT_HASH_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"37739,978003","573,227431","ops/ms",HOTSPOT,100,CONCURRENT_HASH_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"24217,906598","819,962857","ops/ms",HOTSPOT,100,CONCURRENT_HASH_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"20612,514680","1007,357693","ops/ms",HOTSPOT,100,CONCURRENT_HASH_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"19748,847020","800,058177","ops/ms",HOTSPOT,100,CONCURRENT_HASH_MAP,0:50,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"487556,603575","50661,200059","ops/ms",HOTSPOT,100,NON_BLOCKING_HASH_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"145343,747857","5713,891760","ops/ms",HOTSPOT,100,NON_BLOCKING_HASH_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"55307,876329","4479,879523","ops/ms",HOTSPOT,100,NON_BLOCKING_HASH_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"34024,190760","3487,958722","ops/ms",HOTSPOT,100,NON_BLOCKING_HASH_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"29060,999373","3710,826816","ops/ms",HOTSPOT,100,NON_BLOCKING_HASH_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"26824,649456","4398,211986","ops/ms",HOTSPOT,100,NON_BLOCKING_HASH_MAP,0:50,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"10028,806216","1149,221524","ops/ms",HOTSPOT,100,SHARDED_TREE_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"16078,595764","547,193368","ops/ms",HOTSPOT,100,SHARDED_TREE_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"12368,439771","177,535605","ops/ms",HOTSPOT,100,SHARDED_TREE_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"10929,586909","89,890735","ops/ms",HOTSPOT,100,SHARDED_TREE_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"11730,490281","151,702308","ops/ms",HOTSPOT,100,SHARDED_TREE_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"22276,870002","327,531983","ops/ms",HOTSPOT,100,SHARDED_TREE_MAP,0:50,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"324941,716747","18887,898762","ops/ms",HOTSPOT,100,LOCK_FREE_CHROMATIC_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"43362,285084","1665,503864","ops/ms",HOTSPOT,100,LOCK_FREE_CHROMATIC_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"13085,417019","677,210828","ops/ms",HOTSPOT,100,LOCK_FREE_CHROMATIC_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"6562,258983","210,647209","ops/ms",HOTSPOT,100,LOCK_FREE_CHROMATIC_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"5055,892563","221,501374","ops/ms",HOTSPOT,100,LOCK_FREE_CHROMATIC_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"4723,171071","191,381927","ops/ms",HOTSPOT,100,LOCK_FREE_CHROMATIC_MAP,0:50,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"22961,287694","833,002176","ops/ms",HOTSPOT,10000,SYNCHRONIZED_HASH_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"15425,618846","917,671236","ops/ms",HOTSPOT,10000,SYNCHRONIZED_HASH_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"14406,734866","976,197449","ops/ms",HOTSPOT,10000,SYNCHRONIZED_HASH_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"12814,594237","1017,731698","ops/ms",HOTSPOT,10000,SYNCHRONIZED_HASH_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"12261,454855","853,006734","ops/ms",HOTSPOT,10000,SYNCHRONIZED_HASH_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"12390,138398","1100,390218","ops/ms",HOTSPOT,10000,SYNCHRONIZED_HASH_MAP,0:50,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"12446,870959","1000,820620","ops/ms",HOTSPOT,10000,SYNCHRONIZED_TREE_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"9892,236298","327,580019","ops/ms",HOTSPOT,10000,SYNCHRONIZED_TREE_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"7790,271353","335,120559","ops/ms",HOTSPOT,10000,SYNCHRONIZED_TREE_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"7309,592426","374,192654","ops/ms",HOTSPOT,10000,SYNCHRONIZED_TREE_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"7336,821575","402,589887","ops/ms",HOTSPOT,10000,SYNCHRONIZED_TREE_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"7161,997830","516,703783","ops/ms",HOTSPOT,10000,SYNCHRONIZED_TREE_MAP,0:50,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"8510,968003","644,004864","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_HASH_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"12170,079883","474,731112","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_HASH_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"12428,530984","436,262212","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_HASH_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"9052,287824","88,129197","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_HASH_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"9616,702338","139,145472","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_HASH_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"17481,922296","371,959277","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_HASH_MAP,0:50,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"8788,968711","994,676794","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_TREE_MAP,100:0,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"4750,859833","105,511389","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_TREE_MAP,90:5,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"3680,424340","93,344008","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_TREE_MAP,70:20,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"3562,673682","91,691036","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_TREE_MAP,30:35,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"4079,380852","58,632482","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_TREE_MAP,10:45,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark","thrpt",4,15,"5893,097862","107,216465","ops/ms",HOTSPOT,10000,RW_SYNCHRONIZED_TREE_MAP,0:50,0.5,42
