"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: keyDistribution","Param: keyRange","Param: mapType","Param: prefillFactor","Param: seed"
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,10000,SHARDED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.50","sample",16,1,"0,000200",NaN,"ms/op",ZIPF,10000,SHARDED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.90","sample",16,1,"0,000400",NaN,"ms/op",ZIPF,10000,SHARDED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.95","sample",16,1,"0,000600",NaN,"ms/op",ZIPF,10000,SHARDED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.99","sample",16,1,"0,095232",NaN,"ms/op",ZIPF,10000,SHARDED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.999","sample",16,1,"0,198467",NaN,"ms/op",ZIPF,10000,SHARDED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.9999","sample",16,1,"5,911432",NaN,"ms/op",ZIPF,10000,SHARDED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p1.00","sample",16,1,"32,800768",NaN,"ms/op",ZIPF,10000,SHARDED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1","sample",16,6069914,"0,000398","0,000064","ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12","sample",16,4131241,"0,000306","0,000072","ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.50","sample",16,1,"0,000200",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.90","sample",16,1,"0,000300",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.95","sample",16,1,"0,000400",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.99","sample",16,1,"0,000500",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.999","sample",16,1,"0,002000",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.9999","sample",16,1,"0,013200",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p1.00","sample",16,1,"34,471936",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.50","sample",16,1,"0,000300",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.90","sample",16,1,"0,000500",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.95","sample",16,1,"0,000600",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.99","sample",16,1,"0,001200",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.999","sample",16,1,"0,004296",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.9999","sample",16,1,"0,014897",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p1.00","sample",16,1,"36,765696",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3","sample",16,1571168,"0,000494","0,000078","ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.00","sample",16,1,"0,000100",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.50","sample",16,1,"0,000400",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.90","sample",16,1,"0,000600",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.95","sample",16,1,"0,000900",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.99","sample",16,1,"0,001400",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.999","sample",16,1,"0,004896",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.9999","sample",16,1,"0,013696",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p1.00","sample",16,1,"32,702464",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1","sample",16,367505,"0,001028","0,000598","ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.50","sample",16,1,"0,000500",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.90","sample",16,1,"0,001100",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.95","sample",16,1,"0,001400",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.99","sample",16,1,"0,002300",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.999","sample",16,1,"0,006400",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.9999","sample",16,1,"0,031303",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p1.00","sample",16,1,"36,765696",NaN,"ms/op",ZIPF,10000,LOCK_FREE_CHROMATIC_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1","sample",16,7006104,"0,004529","0,000037","ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12","sample",16,5272340,"0,004491","0,000043","ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.50","sample",16,1,"0,000200",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.90","sample",16,1,"0,000800",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.95","sample",16,1,"0,001700",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.99","sample",16,1,"0,164608",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.999","sample",16,1,"0,260608",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.9999","sample",16,1,"0,460168",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p1.00","sample",16,1,"5,988352",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.50","sample",16,1,"0,000200",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.90","sample",16,1,"0,000800",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.95","sample",16,1,"0,001700",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.99","sample",16,1,"0,164864",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.999","sample",16,1,"0,260352",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.9999","sample",16,1,"0,460999",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p1.00","sample",16,1,"5,996544",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3","sample",16,1248109,"0,004799","0,000093","ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.50","sample",16,1,"0,000300",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.90","sample",16,1,"0,000900",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.95","sample",16,1,"0,001900",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.99","sample",16,1,"0,168704",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.999","sample",16,1,"0,261376",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.9999","sample",16,1,"0,481861",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p1.00","sample",16,1,"5,996544",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1","sample",16,485655,"0,004256","0,000142","ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.50","sample",16,1,"0,000300",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.90","sample",16,1,"0,000800",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.95","sample",16,1,"0,001800",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.99","sample",16,1,"0,158976",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.999","sample",16,1,"0,257024",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.9999","sample",16,1,"0,429790",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p1.00","sample",16,1,"5,783552",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1","sample",16,7019199,"0,010487","0,000147","ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12","sample",16,5234513,"0,010775","0,000173","ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.50","sample",16,1,"0,000500",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.90","sample",16,1,"0,001500",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.95","sample",16,1,"0,002100",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.99","sample",16,1,"0,347648",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.999","sample",16,1,"0,996352",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.9999","sample",16,1,"2,863104",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p1.00","sample",16,1,"39,845888",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.50","sample",16,1,"0,000600",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.90","sample",16,1,"0,001600",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.95","sample",16,1,"0,002100",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.99","sample",16,1,"0,339456",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.999","sample",16,1,"0,963584",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p0.9999","sample",16,1,"2,809856",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:p1.00","sample",16,1,"39,845888",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3","sample",16,1374865,"0,009499","0,000322","ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.50","sample",16,1,"0,000600",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.90","sample",16,1,"0,001600",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.95","sample",16,1,"0,002100",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.99","sample",16,1,"0,311296",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.999","sample",16,1,"0,853129",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p0.9999","sample",16,1,"2,642030",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:put3:p1.00","sample",16,1,"39,714816",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1","sample",16,409821,"0,010122","0,000578","ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.50","sample",16,1,"0,000700",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.90","sample",16,1,"0,001700",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.95","sample",16,1,"0,002200",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.99","sample",16,1,"0,329103",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.999","sample",16,1,"0,866304",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p0.9999","sample",16,1,"2,573090",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:remove1:p1.00","sample",16,1,"38,010880",NaN,"ms/op",ZIPF,1000000,SYNCHRONIZED_TREE_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1","sample",16,6260691,"0,004399","0,000232","ms/op",ZIPF,1000000,RW_SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12","sample",16,4929907,"0,004255","0,000251","ms/op",ZIPF,1000000,RW_SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.00","sample",16,1,"0,000000",NaN,"ms/op",ZIPF,1000000,RW_SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.50","sample",16,1,"0,000700",NaN,"ms/op",ZIPF,1000000,RW_SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.90","sample",16,1,"0,002100",NaN,"ms/op",ZIPF,1000000,RW_SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.95","sample",16,1,"0,005096",NaN,"ms/op",ZIPF,1000000,RW_SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.99","sample",16,1,"0,096256",NaN,"ms/op",ZIPF,1000000,RW_SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.999","sample",16,1,"0,136192",NaN,"ms/op",ZIPF,1000000,RW_SYNCHRONIZED_HASH_MAP,0.5,42
"ua.edu.ukma.benchmarks.IntegerKeysGroupedOperationsBenchmark.g12_3_1:get12:p0.9999","sample",16,1,"0,235776",NaN,"ms/op",ZIPF,1000000,RW_SYNCHRONIZED_HASH_MAP,0.5,42
